Timestamp,Moon Altitude (degrees),Moon Phase (%)
2024-10-04 21:00:00-04:00,-23.150419050212346,4.551517009735107
2024-10-04 21:01:00-04:00,-23.374990547480486,4.554283142089844
2024-10-04 21:02:00-04:00,-23.59958765795802,4.5570502281188965
2024-10-04 21:03:00-04:00,-23.824212089192226,4.559817790985107
2024-10-04 21:04:00-04:00,-24.048862133635822,4.562586307525635
2024-10-04 21:05:00-04:00,-24.2735394988361,4.5653557777404785
2024-10-04 21:06:00-04:00,-24.498242477245764,4.568126201629639
2024-10-04 21:07:00-04:00,-24.722971068864815,4.570897102355957
2024-10-04 21:08:00-04:00,-24.947725273693255,4.573668956756592
2024-10-04 21:09:00-04:00,-25.172505091731082,4.576441287994385
2024-10-04 21:10:00-04:00,-25.397308815431007,4.579215049743652
2024-10-04 21:11:00-04:00,-25.622138152340316,4.581989288330078
2024-10-04 21:12:00-04:00,-25.846989687364427,4.584764003753662
2024-10-04 21:13:00-04:00,-26.071866835597927,4.587540149688721
2024-10-04 21:14:00-04:00,-26.296767889493523,4.5903167724609375
2024-10-04 21:15:00-04:00,-26.52169114150392,4.593094348907471
2024-10-04 21:16:00-04:00,-26.74663829917641,4.595872402191162
2024-10-04 21:17:00-04:00,-26.971609362511,4.598651885986328
2024-10-04 21:18:00-04:00,-27.196600916413097,4.601431846618652
2024-10-04 21:19:00-04:00,-27.42161637597729,4.604212284088135
2024-10-04 21:20:00-04:00,-27.646654033656286,4.606994152069092
2024-10-04 21:21:00-04:00,-27.87171218190279,4.609776496887207
2024-10-04 21:22:00-04:00,-28.09679423581139,4.6125593185424805
2024-10-04 21:23:00-04:00,-28.321895072740208,4.6153435707092285
2024-10-04 21:24:00-04:00,-28.547018107783828,4.618128299713135
2024-10-04 21:25:00-04:00,-28.77216163339496,4.620913982391357
2024-10-04 21:26:00-04:00,-28.997329064668182,4.623700141906738
2024-10-04 21:27:00-04:00,-29.222513571414336,4.626487731933594
2024-10-04 21:28:00-04:00,-29.447718568727996,4.629275798797607
2024-10-04 21:29:00-04:00,-29.672944056609165,4.632064342498779
2024-10-04 21:30:00-04:00,-29.898186619963262,4.634854316711426
2024-10-04 21:31:00-04:00,-30.123453088979453,4.6376447677612305
2024-10-04 21:32:00-04:00,-30.348733218373983,4.640436172485352
2024-10-04 21:33:00-04:00,-30.574037253430607,4.643228054046631
2024-10-04 21:34:00-04:00,-30.79935836396016,4.646020889282227
2024-10-04 21:35:00-04:00,-31.024696549962634,4.648814678192139
2024-10-04 21:36:00-04:00,-31.25005522653262,4.651609420776367
2024-10-04 21:37:00-04:00,-31.47543097857553,4.654404640197754
2024-10-04 21:38:00-04:00,-31.700823806091368,4.657200813293457
2024-10-04 21:39:00-04:00,-31.926233709080126,4.659997940063477
